id,channel_id,profile_pic,name,subscriber_count,timestamp
2,UC3K7pmiHsNSx1y0tdx2bbCw,https://yt3.ggpht.com/ab1p41f1quWyteO6IHaYVEXpZHsoftG3TejXnFEffSGndsOI5vCYGIWPG6-Rj7dtxLLWOGrd9g=s800-c-k-c0x00ffffff-no-rj,Maemi Tenma,101000,2023-04-01 08:07:33
48,UC3K7pmiHsNSx1y0tdx2bbCw,https://yt3.ggpht.com/ab1p41f1quWyteO6IHaYVEXpZHsoftG3TejXnFEffSGndsOI5vCYGIWPG6-Rj7dtxLLWOGrd9g=s800-c-k-c0x00ffffff-no-rj,Maemi Tenma,101000,2023-04-01 08:19:20
94,UC3K7pmiHsNSx1y0tdx2bbCw,https://yt3.ggpht.com/ab1p41f1quWyteO6IHaYVEXpZHsoftG3TejXnFEffSGndsOI5vCYGIWPG6-Rj7dtxLLWOGrd9g=s800-c-k-c0x00ffffff-no-rj,Maemi Tenma,101000,2023-04-01 08:23:45
140,UC3K7pmiHsNSx1y0tdx2bbCw,https://yt3.ggpht.com/ab1p41f1quWyteO6IHaYVEXpZHsoftG3TejXnFEffSGndsOI5vCYGIWPG6-Rj7dtxLLWOGrd9g=s800-c-k-c0x00ffffff-no-rj,Maemi Tenma,102000,2023-04-02 00:03:35
186,UC3K7pmiHsNSx1y0tdx2bbCw,https://yt3.ggpht.com/ab1p41f1quWyteO6IHaYVEXpZHsoftG3TejXnFEffSGndsOI5vCYGIWPG6-Rj7dtxLLWOGrd9g=s800-c-k-c0x00ffffff-no-rj,Maemi Tenma,103000,2023-04-03 00:03:16
232,UC3K7pmiHsNSx1y0tdx2bbCw,https://yt3.ggpht.com/ab1p41f1quWyteO6IHaYVEXpZHsoftG3TejXnFEffSGndsOI5vCYGIWPG6-Rj7dtxLLWOGrd9g=s800-c-k-c0x00ffffff-no-rj,Maemi Tenma,104000,2023-04-04 00:03:40
278,UC3K7pmiHsNSx1y0tdx2bbCw,https://yt3.ggpht.com/ab1p41f1quWyteO6IHaYVEXpZHsoftG3TejXnFEffSGndsOI5vCYGIWPG6-Rj7dtxLLWOGrd9g=s800-c-k-c0x00ffffff-no-rj,Maemi Tenma,105000,2023-04-05 00:03:15
324,UC3K7pmiHsNSx1y0tdx2bbCw,https://yt3.ggpht.com/ab1p41f1quWyteO6IHaYVEXpZHsoftG3TejXnFEffSGndsOI5vCYGIWPG6-Rj7dtxLLWOGrd9g=s800-c-k-c0x00ffffff-no-rj,Maemi Tenma,105000,2023-04-06 00:03:51
370,UC3K7pmiHsNSx1y0tdx2bbCw,https://yt3.ggpht.com/ab1p41f1quWyteO6IHaYVEXpZHsoftG3TejXnFEffSGndsOI5vCYGIWPG6-Rj7dtxLLWOGrd9g=s800-c-k-c0x00ffffff-no-rj,Maemi Tenma,106000,2023-04-07 00:03:38
416,UC3K7pmiHsNSx1y0tdx2bbCw,https://yt3.ggpht.com/ab1p41f1quWyteO6IHaYVEXpZHsoftG3TejXnFEffSGndsOI5vCYGIWPG6-Rj7dtxLLWOGrd9g=s800-c-k-c0x00ffffff-no-rj,Maemi Tenma,106000,2023-04-08 00:03:55
458,UC3K7pmiHsNSx1y0tdx2bbCw,https://yt3.ggpht.com/ab1p41f1quWyteO6IHaYVEXpZHsoftG3TejXnFEffSGndsOI5vCYGIWPG6-Rj7dtxLLWOGrd9g=s800-c-k-c0x00ffffff-no-rj,Maemi Tenma,106000,2023-04-09 00:04:01
500,UC3K7pmiHsNSx1y0tdx2bbCw,https://yt3.ggpht.com/ab1p41f1quWyteO6IHaYVEXpZHsoftG3TejXnFEffSGndsOI5vCYGIWPG6-Rj7dtxLLWOGrd9g=s800-c-k-c0x00ffffff-no-rj,Maemi Tenma,107000,2023-04-10 00:03:39
